"","Cluster","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"23","Conserved","Organismal Systems","Endocrine system","mmu04910","Insulin signaling pathway","119/5719","140/9577",0.85,1.4234044413359,6.14431475073534,5.56274273686007e-11,8.3441141052901e-10,3.18234710346686e-10,"212111/16367/74551/18607/19045/110157/20104/14251/18709/107746/105651/104215/53413/105787/107476/271849/12313/20787/26420/11651/108079/20411/16332/19268/110078/14121/74769/19017/16337/20416/241113/19046/18762/12703/13685/26419/12402/18707/100705/18576/14252/19085/20528/23921/18682/74370/16369/20663/108097/12315/18708/18770/208650/19246/17347/108099/216233/18759/12702/14120/26987/15461/102093/19047/56458/12314/26395/16890/26417/16150/244416/58988/14936/70405/12928/18747/56637/12015/103988/18749/53412/110095/19088/14784/26396/23797/19084/19079/20662/18679/64930/11836/68961/18534/12929/11652/14104/13684/14377/18706/232493/26413/19087/13712/18176/19744/19082/110094/68401/384783/56717/106628/109880/16653/216019/18710/17346/15277/140491",119
"24","Conserved","Human Diseases","Cancer: specific types","mmu05224","Breast cancer","124/5719","147/9577",0.843537414965986,1.41258223870069,6.13739894546786,6.46273752918511e-11,9.2901851982036e-10,3.5431675050357e-10,"13544/12387/14172/13645/13649/22423/12005/14180/110157/18709/27015/16476/12571/14368/19645/21414/21415/18131/13197/271849/54485/12018/18129/80857/11651/14164/22412/216795/23805/21416/21943/107986/22411/17869/74769/14362/16449/20416/17979/14369/18707/22414/22422/18128/20683/14366/14370/22409/13555/14367/16973/17873/20663/14170/93687/18708/22416/17977/23882/16590/14281/15461/20890/19211/67112/26395/14371/242705/11789/26417/14173/16974/18132/12006/22420/58988/13982/16001/16842/13542/15213/22419/56637/15205/13983/15214/12190/14784/14182/15208/26396/23797/22059/14296/12567/20662/212398/12443/13388/56636/11836/11652/56198/18706/13557/12575/26413/18034/22417/14365/18176/14171/16000/22410/56717/22421/109880/16653/22418/13389/18710/57265/12028/13866",124
"25","Conserved","Human Diseases","Cancer: specific types","mmu05213","Endometrial cancer","56/5719","58/9577",0.96551724137931,1.61684885831258,5.73677879168579,7.40693267396302e-11,1.01449420807591e-09,3.86916173941996e-10,"12387/13645/13649/12005/18607/216033/110157/18709/27015/12385/21414/21415/13197/12018/11651/23805/21416/107986/17869/74769/18707/12371/17873/20663/18708/56484/23882/15461/19211/26395/11789/26417/12006/16842/56637/12015/17350/14784/26396/23797/22059/20662/12443/11836/11652/12550/18706/12575/26413/13712/18176/109880/16653/18710/12028/13866",56
"26","Conserved","Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","89/5719","100/9577",0.89,1.4903881797517,6.00171762547281,7.64546359709383e-11,1.01449420807591e-09,3.86916173941996e-10,"12912/12387/18595/13645/13649/18607/110157/18709/16151/19645/21414/21415/12447/18590/50528/14183/11651/21416/26427/18033/21802/74769/16178/18035/18707/12371/13555/208647/20732/20663/18708/12576/14870/21417/104156/15461/12914/12913/56458/19211/26395/242705/26417/16150/12448/16001/17395/18792/16842/231991/328572/56637/12015/12566/12043/17246/54635/14784/14182/26396/23797/22059/19697/15519/20662/13876/12443/11836/11652/225884/18706/13557/14869/12575/26413/18176/15516/12675/11911/16000/56717/22027/109880/16653/23920/208677/18710/13866/71785",89
"27","Conserved","Human Diseases","Neurodegenerative disease","mmu05014","Amyotrophic lateral sclerosis","282/5719","375/9577",0.752,1.25929428221717,6.2364646476698,9.71614142588549e-11,1.24150695997426e-09,4.73496170852119e-10,"13411/50873/26408/19056/215999/19324/67003/195236/68922/29869/70316/20422/17995/72900/66445/52639/269113/94232/68197/66414/69077/19057/74018/68943/22154/72124/18126/226646/641340/20463/19177/13163/18645/68202/83961/269254/12867/269523/19353/14775/12421/22143/54563/12866/72787/22030/11783/66218/67819/67089/17274/12460/26443/73205/11744/75406/66091/26397/17992/57296/214585/18391/19055/13063/67665/78943/66734/71844/19058/110082/20655/16574/11461/22273/26399/66152/16594/66046/12371/22428/54152/56480/218460/17184/13869/595136/71805/22333/271457/19170/18141/110379/66416/330355/26440/12122/21938/12858/228361/26416/108989/56436/229279/69654/75477/66413/103172/70247/68198/26445/107939/54609/233908/13665/21762/67273/432611/233871/23996/407790/56488/225027/26444/67951/28080/11465/69926/103468/12857/11957/22241/12861/56444/12048/22433/66997/13191/11950/26441/15114/70699/26446/227197/110084/66052/67151/74781/641376/230908/53319/20239/21353/17463/19182/68942/16593/12015/230075/68118/69736/84682/67680/20383/11949/67130/12043/66916/67126/19069/11946/19184/67942/22123/18412/225887/170762/110323/19167/18125/19181/234865/66694/19386/19175/16573/26442/22146/100504663/218210/22059/12359/51897/227613/22145/19185/13666/12859/19172/19166/12865/11951/53857/74412/16440/54130/11750/381917/17993/75669/407785/14828/15185/67264/68375/228033/68194/56009/22151/66679/227720/329015/23997/59015/69482/66945/105000/59029/66043/12367/225326/11947/12864/26415/19179/56491/226977/18226/20511/103199/12862/238463/21937/13198/67443/56085/21681/19173/232943/75512/53333/327954/53598/14814/71648/66377/12868/74764/11911/54405/66594/56717/66925/69912/68342/18643/445007/56208/104130/13417/100042150/226641/56087/17991/22272/75563/53379/12028/66108/237082/66576/19132/73710",282
"28","Conserved","Organismal Systems","Development and regeneration","mmu04360","Axon guidance","148/5719","181/9577",0.81767955801105,1.36928084054412,6.10654503574617,1.15161477245671e-10,1.41895391606273e-09,5.41172355477775e-10,"93742/67938/107449/19056/245857/50780/231148/218397/70584/13638/224105/18607/18481/110157/18845/18709/12162/13838/237860/108058/11350/13637/16886/13846/20360/319757/19057/20351/14678/19877/18479/11854/20350/16885/19353/12323/17295/12568/12632/19649/74769/12325/20361/20423/20779/18762/269473/93737/20315/18707/19055/17973/19058/19878/14360/12168/73181/16412/65254/20357/13800/14270/20563/226251/14083/18708/20130/13640/18007/58220/20187/319713/20564/20352/57764/13641/20359/20358/13845/15461/14159/14679/140570/12322/18186/19247/214968/259302/26417/19206/12934/18019/13642/270190/18803/22419/12767/56637/22063/14677/54712/12167/231637/244058/13844/17974/18844/13841/18021/13636/12540/13835/218877/13639/13840/20562/170758/13848/20347/18750/117600/20353/18706/18846/22067/26413/56513/20354/20356/171171/12631/22417/14365/18176/18208/223881/13836/69632/18209/20348/16653/22418/18710/210801/16728/214230/234779/235611",148
"29","Conserved","Human Diseases","Cancer: overview","mmu05203","Viral carcinogenesis","181/5719","228/9577",0.793859649122807,1.32939217689266,6.12871081231219,1.31597431008608e-10,1.56555564475758e-09,5.97084532706932e-10,"12428/14885/114713/12912/227753/19106/18709/237336/16151/16476/12571/19645/15451/17120/319185/319155/12447/27401/19303/22033/13655/69386/12018/19353/13654/19668/16391/109711/170787/232232/12370/252870/20850/22215/22030/16451/208727/18519/26427/18033/74769/319179/20779/12579/13383/18035/14534/18707/22629/56463/229906/19696/319156/68153/208647/20848/22630/22628/19651/15182/12427/20851/83602/14972/18708/12534/17096/12576/19664/22627/71609/15461/12914/69116/15007/12913/22335/15183/22631/105782/12773/54401/326620/26417/319189/14980/12448/14991/15015/12445/17000/667977/11972/319157/231991/18970/18747/328572/12015/14963/107932/12776/11909/12566/319159/319183/12649/18749/17246/14784/15043/16195/60595/22059/19697/15387/17164/14964/14884/12540/12567/15184/58801/12443/12915/66354/320332/15185/83945/18706/13194/12575/71828/433759/12367/110557/13205/665596/19179/26413/97122/68024/18034/19650/23894/242341/12444/110558/18746/54123/16453/234729/15006/18176/15040/22031/12266/70315/11911/15039/319178/20807/319177/319188/224761/20259/15024/14985/382522/16653/208677/319182/235459/18710/15042/15013/12028/56233/107995/22029/66973",181
"30","Conserved","Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","67/5719","72/9577",0.930555555555556,1.55830224786773,5.78936017610741,1.46016378270423e-10,1.67918835010986e-09,6.40422711712381e-10,"13645/13649/18607/110157/18709/27015/12571/19645/13197/12018/11651/20850/17295/78798/21802/107986/74769/18707/56289/14198/16574/12371/13555/20181/20848/17873/20663/20851/18708/19713/18752/56484/23882/15461/26395/242705/26417/18751/18803/12015/54354/58231/14784/16573/26396/23797/22059/12567/20662/12443/11836/11652/18750/18706/13557/12575/26413/16453/18176/11682/109880/16653/18710/12028/13866/20182/234779",67
"31","Conserved","Human Diseases","Neurodegenerative disease","mmu05016","Huntington disease","236/5719","308/9577",0.766233766233766,1.28313005406903,6.14916142894767,1.52896424424788e-10,1.70158923956619e-09,6.48966147813193e-10,"13411/12912/26408/19016/14682/16438/67003/68922/29869/70316/20422/13385/237336/18795/17995/72900/66445/52639/68197/66414/69077/22154/226646/641340/20463/19177/68202/12867/14775/26420/12421/22143/12370/12866/22030/11783/66218/67089/170770/26443/26427/19017/75406/18181/66091/17992/57296/26419/11772/13063/67665/78943/20683/232910/110082/20655/16574/21817/22273/66152/16594/11771/66046/12371/22428/54152/18797/73916/595136/69833/208647/22333/19170/66416/330355/26440/15182/12858/269881/228361/20020/21780/56436/69654/66413/70247/68198/67710/26445/228980/21762/67273/432611/23996/407790/12914/26444/67951/28080/12913/22335/69926/19712/12857/11957/22241/231329/12861/72504/69920/56444/22334/66997/13191/11950/26441/15194/15114/26446/11773/227197/110084/66052/67151/74781/66420/231991/17463/19182/328572/16593/230075/68118/84682/67680/11949/67130/66916/67126/11946/19184/67942/22123/105675/225887/110323/19167/19181/20512/66694/19175/16573/26442/22146/74325/100504663/67300/22059/20466/51897/227613/22145/19185/12859/19172/19166/12865/11951/53857/20907/54130/20021/381917/17749/17993/75669/53623/407785/67264/68375/228033/11739/68194/11740/26400/22151/20022/329015/23997/69241/66945/105000/433759/59029/66043/12367/225326/217864/11947/12864/19179/226977/20511/12862/12757/238463/18798/20656/19173/232943/75512/215114/327954/53598/66377/12868/74764/54405/66594/56717/66925/68342/56208/104130/13417/208677/56087/17991/22272/75563/16513/12028/66108/66576/18796/73710",236
"32","Conserved","Organismal Systems","Endocrine system","mmu04935","Growth hormone synthesis, secretion and action","101/5719","117/9577",0.863247863247863,1.44558922649498,5.90409109786057,2.46223588933496e-10,2.65459806818925e-09,1.01243252028576e-09,"14672/12912/14682/16438/16452/16367/110157/18709/18795/14678/26401/271849/26420/16439/11651/20850/26427/12289/74769/20416/12703/26397/26419/18707/14683/12927/11515/26398/26399/18797/20607/208647/20848/16369/20663/20851/224129/14083/26416/16005/14600/18708/18752/216233/20604/12702/14281/15461/12914/14599/12913/14679/26395/26417/20606/18751/271639/12292/20846/16477/12928/18803/231991/18747/328572/56637/14677/11909/104110/18749/14784/26396/23797/14602/11512/432530/12288/20662/210044/12915/16440/12929/11652/18750/18706/26415/26413/18798/18176/384783/208188/11911/16000/56717/16653/208677/18710/11513/20605/18796/234779",101
"33","Conserved","Human Diseases","Cancer: specific types","mmu05226","Gastric cancer","125/5719","150/9577",0.833333333333333,1.39549455032931,5.94388481659784,2.87755890778597e-10,2.91788780019394e-09,1.11284813127152e-09,"13544/12387/14172/13645/13649/22423/21809/12005/216033/14180/110157/17128/18709/27015/14368/19645/17127/12385/21414/21415/18671/12447/13197/271849/12018/14183/80857/11651/14164/22412/216795/23805/17295/21416/107986/22411/17869/74769/14362/20416/20423/12591/14369/17126/67709/12579/18707/22414/22422/14366/14370/22409/13555/20181/14367/16973/17873/20663/14170/93687/14388/18708/22416/12576/16480/23882/21812/15461/20890/67112/26395/14371/242705/11789/26417/14173/16974/12006/22420/12448/58988/16842/13542/22419/56637/21813/12566/12043/17350/21808/14784/18669/26396/23797/22059/14296/20662/212398/12443/56636/11836/11652/12550/21752/18706/13557/12575/21748/26413/22417/14365/18176/14171/21803/22410/56717/22421/109880/16653/22418/18710/57265/12028/13866/20182",125
"34","Conserved","Metabolism","Global and overview maps","mmu01232","Nucleotide metabolism","76/5719","84/9577",0.904761904761905,1.51510836892897,5.77307917663651,2.96017602918225e-10,2.91788780019394e-09,1.11284813127152e-09,"105446/13178/14544/382985/11566/110074/23959/11639/18103/18950/80914/229363/109674/229949/103850/72269/171567/11565/107569/20133/20135/22271/66422/18605/76654/56248/27369/12499/11534/76952/11636/23917/57813/210808/50773/78801/22169/68106/18102/72090/69692/22436/15452/12495/22171/633979/11637/76025/54369/11486/23918/102216272/12497/11564/55936/12496/68556/66588/79059/11821/66566/14923/215446/16434/230718/51797/75686/66355/68870/22245/21877/320685/56520/209558/21915/11717",76
"35","Conserved","Environmental Information Processing","Signal transduction","mmu04012","ErbB signaling pathway","76/5719","84/9577",0.904761904761905,1.51510836892897,5.77307917663651,2.96017602918225e-10,2.91788780019394e-09,1.11284813127152e-09,"15200/70584/224105/13645/13649/18481/110157/18709/16476/108058/11350/18479/271849/83961/12323/26420/11651/20850/21802/17869/74769/12325/20416/20779/11352/13685/26419/12402/18707/17973/26398/13869/20663/20851/14083/12223/14388/18708/208650/18752/12576/15461/11839/12322/26395/26417/13867/18751/58988/12928/18803/56637/12015/14784/17974/26396/23797/20662/11836/12929/11652/18750/18706/26400/12575/26413/13712/18176/56717/109880/16653/100042150/18710/214230/13866/234779",76
"36","Conserved","Human Diseases","Cancer: specific types","mmu05210","Colorectal cancer","79/5719","88/9577",0.897727272727273,1.50332822012749,5.77501875207973,3.35381011809023e-10,3.21406802983647e-09,1.22580779169964e-09,"12387/13645/13649/21809/12005/110157/17128/18709/27015/16476/56044/17127/19730/21414/72993/21415/13197/12018/19353/26420/11651/23805/17688/21416/170770/21802/107986/17869/74769/17126/26419/18707/64143/13063/12371/17873/20663/18708/23882/12125/14281/21812/15461/11839/26395/11789/26417/12006/58988/16842/56637/12015/21813/12043/17350/21808/14784/26396/17685/23797/22059/20662/170758/58801/12443/11836/11652/18706/12575/12367/26413/11799/18176/21803/56717/109880/16653/18710/12028",79
"37","Conserved","Cellular Processes","Cellular community - eukaryotes","mmu04530","Tight junction","139/5719","170/9577",0.817647058823529,1.36922641761723,5.91374590876577,4.29158505944702e-10,4.00161309597087e-09,1.52616822882184e-09,"93742/67938/26408/74117/21872/21873/17999/14463/12394/16476/76089/18754/68328/17356/19877/12737/22350/68178/105787/16897/56332/26401/67771/17906/218518/19353/71908/26420/109711/22143/56449/83814/76709/108079/217325/17274/12739/19053/16800/12289/18016/241113/20779/18762/93737/58187/13383/71978/231830/26419/11461/19878/54357/56863/77579/60363/16412/12740/13043/18260/104027/14924/108097/66713/216459/64945/18417/58220/83964/108099/212539/18759/17886/21844/102098/192786/11465/20869/105782/72065/109905/56173/71960/72058/73699/16456/12695/18747/70737/12479/26941/19052/434204/18749/74192/27494/75677/52432/73608/22146/51792/628893/60595/19684/22145/12540/19079/12567/23859/53857/12443/56217/11867/27375/26400/235442/227157/56378/224912/72930/269643/56513/22323/238463/15525/18538/56443/19082/15163/68188/74094/17904/17880/53310/53624/13866/68089/17698/242894",139
"38","Conserved","Environmental Information Processing","Signal transduction","mmu04071","Sphingolipid signaling pathway","107/5719","126/9577",0.849206349206349,1.42207539890701,5.80640648479584,5.92525153491793e-10,5.3795046830176e-09,2.05167989436217e-09,"26408/11886/230379/14682/18806/18607/76893/54447/110157/18709/18795/18754/18805/14678/11539/19877/241447/19353/26420/11651/22030/74442/104725/235542/19053/18033/74769/18762/208449/81535/26931/71978/26419/21770/18707/619326/71949/19878/66183/14360/20397/18797/18201/225849/11542/12122/26416/226849/13244/16644/18708/18752/13609/26932/71609/19054/94226/15461/14679/19211/26395/26417/14673/18751/73699/13033/20597/14677/12043/20698/19052/20598/59032/52432/26396/51792/14739/23797/22059/19697/170758/14127/11652/18750/18706/385643/56632/72930/26415/269643/26413/20773/21937/18798/14389/70059/18176/18127/17250/268656/16653/13610/18710/12028/14674/433323/18796",107
"39","Conserved","Cellular Processes","Cell motility","mmu04810","Regulation of actin cytoskeleton","183/5719","234/9577",0.782051282051282,1.30961796261674,5.83797066139446,1.02620998972818e-09,9.07801144759541e-09,3.46224692890748e-09,"67938/20430/16801/16410/74117/245857/16421/227753/14172/18595/70584/224105/13645/13649/330662/14180/107589/18481/19045/29875/110157/66214/329251/18709/237860/17532/22330/16400/16886/13367/16404/66922/19877/18479/18590/22350/19303/17931/67771/17906/18645/16885/381810/16403/14701/19353/14183/109711/216963/80857/11651/14164/76709/23805/16399/12632/74769/20779/19046/404710/16419/17907/20315/18707/16402/544963/12927/117150/50884/219140/11461/19878/54004/241226/77579/16412/13800/12669/16398/20663/56419/14083/66713/16644/14170/223601/18708/75477/20130/76884/17886/73178/21844/15461/11465/14062/19047/18718/67112/228785/26395/22325/11789/26417/14173/71960/14673/108100/232906/12928/242687/329165/12767/22324/18719/14061/231637/74192/54635/59310/14182/26396/69379/14745/23797/60595/19684/12540/16409/19241/192897/20662/170758/232807/73341/16408/14186/56636/11836/14184/12929/11652/11867/54126/101314/104099/18706/76820/385643/56378/226970/26413/16420/12631/109700/17451/18176/14163/14171/12061/56443/18717/12671/69632/20259/18643/17880/238564/109880/16407/16653/23920/53978/108083/18710/30938/18720/214230/68089/14674/71785/17698/242894",183
